run,timestep,servo1,servo2,servo3,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16
0,0.015351295471191406,175,35,80,928.0,928.0,928.0,944.0,928.0,944.0,928.0,944.0,944.0,15187.0,480.0,512.0,528.0,528.0,688.0,528.
0,0.10638904571533203,175,36,80,384.0,11394.0,512.0,464.0,528.0,480.0,2128.0,544.0,464.0,11778.0,512.0,464.0,464.0,528.0,3200.0,528.
0,0.2046809196472168,175,37,80,464.0,12066.0,464.0,448.0,480.0,480.0,2336.0,512.0,480.0,11938.0,480.0,528.0,480.0,512.0,2448.0,512.
0,0.2658402919769287,175,38,80,544.0,13203.0,544.0,464.0,496.0,384.0,464.0,432.0,480.0,13347.0,464.0,480.0,512.0,496.0,496.0,480.
0,0.3266563415527344,175,39,80,528.0,13587.0,464.0,496.0,448.0,464.0,496.0,480.0,512.0,13795.0,496.0,464.0,512.0,480.0,528.0,464.
0,0.4055335521697998,175,40,80,512.0,13923.0,464.0,928.0,544.0,464.0,1808.0,480.0,464.0,14051.0,512.0,640.0,608.0,480.0,1968.0,432.
0,0.4552345275878906,175,41,80,960.0,960.0,928.0,928.0,928.0,944.0,928.0,960.0,960.0,944.0,960.0,944.0,960.0,944.0,944.0,928.
0,0.5184059143066406,175,42,80,960.0,944.0,928.0,960.0,960.0,944.0,944.0,944.0,960.0,864.0,960.0,960.0,960.0,928.0,928.0,944.
0,0.5728518962860107,175,43,80,944.0,960.0,944.0,944.0,944.0,944.0,944.0,928.0,912.0,928.0,944.0,960.0,928.0,960.0,944.0,944.
0,0.6532130241394043,175,44,80,944.0,960.0,928.0,944.0,944.0,928.0,944.0,928.0,944.0,944.0,928.0,944.0,960.0,944.0,960.0,944.
0,0.7161638736724854,175,45,80,928.0,944.0,944.0,928.0,944.0,944.0,928.0,928.0,928.0,944.0,944.0,960.0,928.0,912.0,928.0,944.
0,0.7781972885131836,175,46,80,544.0,16788.0,496.0,512.0,512.0,528.0,2208.0,480.0,496.0,16596.0,464.0,512.0,512.0,464.0,2112.0,480.
0,0.8858418464660645,175,47,80,480.0,13859.0,464.0,512.0,496.0,480.0,1360.0,512.0,464.0,14035.0,480.0,528.0,512.0,464.0,1360.0,480.
0,0.9477090835571289,175,48,80,608.0,14163.0,480.0,624.0,480.0,480.0,3008.0,480.0,608.0,14147.0,480.0,480.0,432.0,384.0,3200.0,512.
0,1.0253138542175293,175,49,80,528.0,14243.0,480.0,480.0,464.0,480.0,1536.0,496.0,512.0,14083.0,464.0,512.0,496.0,496.0,1536.0,512.
0,1.0870978832244873,175,50,80,512.0,14243.0,480.0,480.0,480.0,512.0,2512.0,480.0,464.0,14195.0,528.0,480.0,480.0,496.0,3120.0,496.
0,1.1349928379058838,175,51,80,480.0,14227.0,512.0,544.0,480.0,544.0,2368.0,512.0,480.0,14291.0,528.0,528.0,496.0,544.0,2240.0,480.
0,1.1835103034973145,175,52,80,640.0,14243.0,480.0,416.0,528.0,464.0,2912.0,480.0,560.0,14227.0,464.0,464.0,512.0,528.0,2544.0,528.
0,1.2560880184173584,175,53,80,528.0,14227.0,496.0,656.0,480.0,512.0,3408.0,464.0,512.0,14179.0,496.0,624.0,464.0,544.0,3376.0,480.
0,1.333599328994751,175,54,80,560.0,14211.0,432.0,720.0,480.0,480.0,2320.0,528.0,512.0,14259.0,512.0,672.0,544.0,528.0,2240.0,480.
0,1.427525520324707,175,55,80,464.0,14083.0,512.0,464.0,464.0,528.0,1328.0,480.0,464.0,14275.0,464.0,464.0,496.0,464.0,1104.0,512.
0,1.514434576034546,175,56,80,512.0,14131.0,480.0,560.0,480.0,512.0,1616.0,480.0,480.0,14115.0,480.0,480.0,512.0,480.0,3392.0,480.
0,1.5927717685699463,175,57,80,512.0,14243.0,544.0,576.0,480.0,480.0,2816.0,512.0,528.0,14147.0,592.0,672.0,480.0,464.0,3008.0,560.
0,1.670572280883789,175,58,80,480.0,14275.0,496.0,496.0,512.0,480.0,1632.0,576.0,528.0,14339.0,480.0,496.0,480.0,464.0,1632.0,480.
0,1.7431881427764893,175,59,80,464.0,14355.0,464.0,544.0,464.0,432.0,1696.0,560.0,512.0,14291.0,432.0,528.0,480.0,480.0,1744.0,464.
0,1.8207690715789795,175,60,80,512.0,14355.0,544.0,544.0,480.0,464.0,1808.0,464.0,544.0,14259.0,512.0,592.0,464.0,480.0,1824.0,496.
0,1.8824567794799805,175,61,80,528.0,14371.0,544.0,480.0,480.0,480.0,1840.0,528.0,496.0,14307.0,528.0,480.0,448.0,480.0,1840.0,512.
0,1.9665710926055908,175,62,80,528.0,14291.0,496.0,464.0,528.0,528.0,3008.0,480.0,464.0,14291.0,464.0,480.0,480.0,512.0,3120.0,464.
0,2.0594682693481445,175,63,80,464.0,14339.0,512.0,480.0,480.0,464.0,1888.0,464.0,528.0,14259.0,464.0,496.0,560.0,464.0,2528.0,560.
0,2.1584086418151855,175,64,80,480.0,14419.0,480.0,464.0,528.0,480.0,2944.0,512.0,496.0,14371.0,480.0,528.0,528.0,496.0,2512.0,512.
0,2.2233057022094727,175,65,80,480.0,14243.0,480.0,480.0,512.0,480.0,2464.0,528.0,464.0,14355.0,512.0,464.0,464.0,560.0,2624.0,448.
0,2.2849907875061035,175,66,80,528.0,14515.0,480.0,480.0,480.0,464.0,2064.0,480.0,480.0,14467.0,512.0,512.0,528.0,592.0,2080.0,688.
0,2.359412908554077,175,67,80,512.0,14371.0,480.0,512.0,464.0,480.0,2656.0,512.0,640.0,14387.0,480.0,448.0,480.0,480.0,3264.0,480.
0,2.4222185611724854,175,68,80,544.0,14163.0,576.0,576.0,512.0,528.0,3296.0,512.0,512.0,14147.0,528.0,512.0,512.0,512.0,3152.0,480.
0,2.492823839187622,175,69,80,528.0,14099.0,512.0,544.0,512.0,480.0,2800.0,480.0,608.0,14147.0,496.0,656.0,512.0,464.0,1792.0,480.
0,2.588186502456665,175,70,80,576.0,14099.0,528.0,480.0,480.0,496.0,2208.0,512.0,480.0,14259.0,464.0,480.0,464.0,576.0,2672.0,480.
0,2.678154945373535,175,71,80,592.0,14243.0,480.0,448.0,480.0,464.0,1664.0,480.0,528.0,14211.0,496.0,464.0,480.0,480.0,1744.0,512.
